,assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes,commonName,language
123,524054,137371,Pedaria spinithorax,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Pedaria,spinithorax,,,,"Paulian &amp; Cambefort &amp; Mauchamp, 1982",Data Deficient,,3.1,Unknown,Global,,
124,524110,137375,Coptodactyla nitida,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Coptodactyla,nitida,,,,"Paulian, 1933",Least Concern,,3.1,Unknown,Global,,
125,524237,137380,Canthidium subdopuncticolle,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,subdopuncticolle,,,,"Howden &amp; Young, 1981",Data Deficient,,3.1,Unknown,Global,,
126,524251,137381,Lepanus pisoniae,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Lepanus,pisoniae,,,,"Lea, 1923",Data Deficient,,3.1,Unknown,Global,,
127,524295,137385,Coptodactyla storeyi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Coptodactyla,storeyi,,,,"Reid, 2000",Least Concern,,3.1,Unknown,Global,,
128,524365,137390,Pedaria biseria,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Pedaria,biseria,,,,"Josso &amp; Prevost, 2003",Least Concern,,3.1,Unknown,Global,,
129,524520,137398,Catharsius pandion,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Catharsius,pandion,,,,"Harold, 1877",Least Concern,,3.1,Unknown,Global,,
130,524692,137406,Canthon lituratus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,lituratus,,,,"(Germar, 1813)",Least Concern,,3.1,Unknown,Global,,
131,524714,137408,Genieridium medinae,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Genieridium,medinae,,,,"(Gill &amp; Vaz-de-Mello, 2002)",Near Threatened,,3.1,Unknown,Global,,
132,524728,137409,Demarziella imitatrix,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Demarziella,imitatrix,,,,"Balthasar, 1967",Least Concern,,3.1,Unknown,Global,,
133,524756,137411,Onitis mendax,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onitis,mendax,,,,"Gillet, 1918",Least Concern,,3.1,Unknown,Global,,
134,524812,137415,Diastellopalpus thomsoni,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Diastellopalpus,thomsoni,,,,"(Bates, 1888)",Data Deficient,,3.1,Unknown,Global,,
135,524882,137420,Onthophagus giraffa,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,giraffa,,,,"Hausmann, 1807",Least Concern,,3.1,Unknown,Global,,
136,524910,137422,Pachysoma endroedyi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Pachysoma,endroedyi,,,,"(Harrison &amp; Scholtz &amp; Chown, 2003)",Vulnerable,D2,3.1,Unknown,Global,,
137,524924,137423,Canthon plagiatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,plagiatus,,,,"Harold, 1880",Data Deficient,,3.1,Unknown,Global,,
138,524938,137424,Onthophagus humpatensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,humpatensis,,,,"Lansberge, 1886",Least Concern,,3.1,Unknown,Global,,
139,524980,137427,Coprophanaeus gamezi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Coprophanaeus,gamezi,,,,"Arnaud, 2002",Least Concern,,3.1,Unknown,Global,,
140,524994,137428,Onthophagus australis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,australis,,,,"Guerin-Meneville, 1830",Least Concern,,3.1,Unknown,Global,,
141,525008,137429,Onthophagus victoriensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,victoriensis,,,,"Blackburn, 1903",Least Concern,,3.1,Unknown,Global,,
142,525022,137430,Gymnopleurus reichei,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Gymnopleurus,reichei,,,,"Waterhouse, 1890",Least Concern,,3.1,Unknown,Global,,
143,525036,137431,Ontherus dentatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ontherus,dentatus,,,,"Luederwaldt, 1930",Least Concern,,3.1,Unknown,Global,,
144,525064,137433,Temnoplectron finnigani,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Temnoplectron,finnigani,,,,"Reid &amp; Storey, 2000",Least Concern,,3.1,Unknown,Global,,
145,525128,137438,Pachysoma hippocrates,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Pachysoma,hippocrates,,,,"(Macleay, 1821)",Least Concern,,3.1,Unknown,Global,,
146,525164,137441,Onthophagus semimetallicus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,semimetallicus,,,,"Lea, 1923",Least Concern,,3.1,Unknown,Global,,
147,525178,137442,Phanaeus tridens,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Phanaeus,tridens,,,,"Castelnau, 1840",Least Concern,,3.1,Stable,Global,,
148,525295,137449,Copris morphaeus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Copris,morphaeus,,,,"Gillet, 1932",Data Deficient,,3.1,Unknown,Global,,
149,525323,137451,Cryptocanthon andersoni,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Cryptocanthon,andersoni,,,,"Cook, 2002",Least Concern,,3.1,Unknown,Global,,
150,525429,137459,Onitis nemoralis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onitis,nemoralis,,,,"Gillet, 1932",Data Deficient,,3.1,Unknown,Global,,
151,525457,137461,Onthophagus tamworthi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,tamworthi,,,,"Blackburn, 1903",Least Concern,,3.1,Unknown,Global,,
152,525471,137462,Pedaria tibialis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Pedaria,tibialis,,,,"Josso &amp; Prevost, 2006",Data Deficient,,3.1,Unknown,Global,,
153,525485,137463,Onthophagus depressus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,depressus,,,,"Harold, 1871",Least Concern,,3.1,Unknown,Global,,
154,525513,137465,Canthon quinquemaculatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,quinquemaculatus,,,,"Castelnau, 1840",Least Concern,,3.1,Unknown,Global,,
155,525541,137468,Uroxys pygmaeus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Uroxys,pygmaeus,,,,"Harold, 1883",Data Deficient,,3.1,Unknown,Global,,
156,525555,137469,Onthophagus sikkimensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,sikkimensis,,,,"Gillet, 1925",Data Deficient,,3.1,Unknown,Global,,
157,525583,137471,Ateuchus guatemalensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ateuchus,guatemalensis,,,,"(Bates, 1887)",Least Concern,,3.1,Unknown,Global,,
158,525611,137473,Dichotomius horridus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Dichotomius,horridus,,,,"(Felsche, 1911)",Data Deficient,,3.1,Unknown,Global,,
159,525653,137476,Canthon smaragdulus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,smaragdulus,,,,"(Fabricius, 1781)",Least Concern,,3.1,Unknown,Global,,
160,525667,137477,Onthophagus aethiopicus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,aethiopicus,,,,"D'Orbigny, 1902",Least Concern,,3.1,Unknown,Global,,
161,525695,137479,Bdelyrus howdeni,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Bdelyrus,howdeni,,,,"Cook, 1998",Least Concern,,3.1,Unknown,Global,,
162,525709,137480,Neosisyphus rubrus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Neosisyphus,rubrus,,,,"(Paschalidis, 1974)",Least Concern,,3.1,Unknown,Global,,
163,525737,137482,Onthophagus planifrons,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,planifrons,,,,"Frey, 1962",Data Deficient,,3.1,Unknown,Global,,
164,525773,137485,Dichotomius apicalis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Dichotomius,apicalis,,,,"(Luederwaldt, 1931)",Least Concern,,3.1,Unknown,Global,,
165,525907,137491,Canthochilum anacaona,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthochilum,anacaona,,,,"Zayas &amp; Matthews, 1966",Least Concern,,3.1,Unknown,Global,,
166,525977,137496,Anomiopus pictus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Anomiopus,pictus,,,,"(Harold, 1862)",Data Deficient,,3.1,Unknown,Global,,
167,526005,137498,Canthidium flavipes,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,flavipes,,,,"Harold, 1867",Data Deficient,,3.1,Unknown,Global,,
168,526019,137499,Copris capensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Copris,capensis,,,,"Waterhouse, 1891",Data Deficient,,3.1,Unknown,Global,,
169,526047,137501,Canthon edentulus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,edentulus,,,,"Harold, 1868",Least Concern,,3.1,Unknown,Global,,
170,526089,137504,Onthophagus nefarius,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,nefarius,,,,"Balthasar, 1941",Data Deficient,,3.1,Unknown,Global,,
171,526103,137505,Coprophanaeus pertyi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Coprophanaeus,pertyi,,,,"(d'Olsufieff, 1924)",Least Concern,,3.1,Unknown,Global,,
172,526131,137507,Ateuchus murrayi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ateuchus,murrayi,,,,"(Harold, 1868)",Least Concern,,3.1,Unknown,Global,,
173,526173,137510,Dendropaemon tenuitarsis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Dendropaemon,tenuitarsis,,,,"Felsche, 1909",Data Deficient,,3.1,Unknown,Global,,
174,526270,137515,Onthophagus propinquus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,propinquus,,,,"Macleay, 1888",Least Concern,,3.1,Unknown,Global,,
175,526395,137519,Platyonitis bicuariensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Platyonitis,bicuariensis,,,,"Ferreira, 1976",Vulnerable,B1ab(v),3.1,Decreasing,Global,,
176,526409,137520,Dichotomius maya,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Dichotomius,maya,,,,"Peraza &amp; Deloya, 2006",Least Concern,,3.1,Unknown,Global,,
177,526573,137526,Aulacopris matthewsi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Aulacopris,matthewsi,,,,"Storey, 1986",Vulnerable,D2,3.1,Unknown,Global,,
178,526623,137530,Onthophagus caesariatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,caesariatus,,,,"Boucomont, 1921",Data Deficient,,3.1,Unknown,Global,,
179,526651,137532,Canthon laminatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,laminatus,,,,"Balthasar, 1939",Least Concern,,3.1,Unknown,Global,,
180,526665,137533,Pedaria durandi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Pedaria,durandi,,,,"Paulian &amp; Cambefort &amp; Mauchamp, 1982",Least Concern,,3.1,Unknown,Global,,
181,526821,137540,Scarabaeus costatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Scarabaeus,costatus,,,,"(Wiedemann, 1823)",Least Concern,,3.1,Unknown,Global,,
182,526849,137542,Ontherus azteca,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ontherus,azteca,,,,"Harold, 1869",Least Concern,,3.1,Unknown,Global,,
183,526905,137546,Cryptocanthon campbellorum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Cryptocanthon,campbellorum,,,,"Howden, 1973",Least Concern,,3.1,Unknown,Global,,
184,526919,137547,Catharsius chinai,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Catharsius,chinai,,,,"Ferreira, 1960",Least Concern,,3.1,Unknown,Global,,
185,527017,137555,Demarziella planitarsis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Demarziella,planitarsis,,,,"Petrovitz, 1971",Data Deficient,,3.1,Unknown,Global,,
186,527073,137559,Gyronotus pumilus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Gyronotus,pumilus,,,,"(Boheman, 1857)",Least Concern,,3.1,Unknown,Global,,
187,527101,137561,Metacatharsius pumilioniformis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Metacatharsius,pumilioniformis,,,,"Ferreira, 1964",Least Concern,,3.1,Unknown,Global,,
188,527115,137562,Scarabaeus canaliculatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Scarabaeus,canaliculatus,,,,"Fairmaire, 1888",Data Deficient,,3.1,Unknown,Global,,
189,527129,137563,Zonocopris machadoi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Zonocopris,machadoi,,,,"Vaz-de-Mello, 2007",Data Deficient,,3.1,Unknown,Global,,
190,527143,137564,Copris wiesei,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Copris,wiesei,,,,"Kolbe, 1914",Data Deficient,,3.1,Unknown,Global,,
191,527157,137565,Ontherus raptor,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ontherus,raptor,,,,"Génier, 1996",Least Concern,,3.1,Unknown,Global,,
192,527171,137566,Trichillidium quadridens,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Trichillidium,quadridens,,,,"(Arrow, 1932)",Least Concern,,3.1,Unknown,Global,,
193,527185,137567,Aulacopris reichei,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Aulacopris,reichei,,,,"White, 1859",Least Concern,,3.1,Unknown,Global,,
194,527199,137568,Onthophagus hoplocerus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,hoplocerus,,,,"Lea, 1923",Least Concern,,3.1,Unknown,Global,,
195,527227,137570,Garreta malleolus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Garreta,malleolus,,,,"(Kolbe, 1895)",Least Concern,,3.1,Unknown,Global,,
196,527269,137573,Ontherus laminifer,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ontherus,laminifer,,,,"Balthasar, 1938",Least Concern,,3.1,Unknown,Global,,
197,527283,137574,Canthidium femoratum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,femoratum,,,,"Boucomont, 1935",Least Concern,,3.1,Unknown,Global,,
198,527325,137578,Boletoscapter furcatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Boletoscapter,furcatus,,,,"Matthews, 1974",Least Concern,,3.1,Unknown,Global,,
199,527355,137581,Macroderes cornutus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Macroderes,cornutus,,,,"Frolov &amp; Scholtz, 2004",Data Deficient,,3.1,Unknown,Global,,
200,527397,137584,Canthon quadripunctatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,quadripunctatus,,,,"Redtenbacher, 1867",Vulnerable,B2ab(iii),3.1,Unknown,Global,,
201,527411,137585,Canthidium flavicorne,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,flavicorne,,,,"(Blanchard, 1846)",Data Deficient,,3.1,Unknown,Global,,
202,527425,137586,Bdelyrus apaporisae,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Bdelyrus,apaporisae,,,,"Cook, 1998",Data Deficient,,3.1,Unknown,Global,,
203,527495,137591,Onthophagus flavolimbatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,flavolimbatus,,,,"Klug, 1855",Least Concern,,3.1,Unknown,Global,,
204,527509,137592,Anomiopus idei,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Anomiopus,idei,,,,"Canhedo, 2006",Data Deficient,,3.1,Unknown,Global,,
205,527531,137594,Canthon corruscans,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,corruscans,,,,"Castelnau, 1840",Data Deficient,,3.1,Unknown,Global,,
206,527654,137598,Ateuchus halffteri,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ateuchus,halffteri,,,,"Kohlmann, 1981",Near Threatened,,3.1,Unknown,Global,,
207,527777,137604,Onthophagus depilatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,depilatus,,,,"D'Orbigny, 1913",Data Deficient,,3.1,Unknown,Global,,
208,527819,137607,Canthon lividus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,lividus,,,,"Blanchard, 1846",Least Concern,,3.1,Unknown,Global,,
209,527833,137608,Onitis meyeri,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onitis,meyeri,,,,"Kolbe, 1891",Data Deficient,,3.1,Unknown,Global,,
210,527847,137609,Onthophagus bornemisszai,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,bornemisszai,,,,"Matthews, 1972",Least Concern,,3.1,Unknown,Global,,
211,527974,137613,Bdelyrus cochabambae,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Bdelyrus,cochabambae,,,,"Cook, 2000",Data Deficient,,3.1,Unknown,Global,,
212,528002,137615,Pedaria cambeforti,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Pedaria,cambeforti,,,,"Josso &amp; Prevost, 2003",Near Threatened,,3.1,Unknown,Global,,
213,528030,137617,Anomiopus laetus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Anomiopus,laetus,,,,"(Waterhouse, 1891)",Data Deficient,,3.1,Unknown,Global,,
214,528044,137618,Onthophagus mamillatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,mamillatus,,,,"Lea, 1923",Least Concern,,3.1,Unknown,Global,,
215,528100,137622,Onthophagus janthinus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,janthinus,,,,"Harold, 1875",Least Concern,,3.1,Unknown,Global,,
216,528262,137629,Onthophagus aequepubens,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,aequepubens,,,,"D'Orbigny, 1905",Least Concern,,3.1,Unknown,Global,,
217,528307,137631,Onthophagus anchommatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,anchommatus,,,,"Lea, 1923",Least Concern,,3.1,Unknown,Global,,
218,528349,137634,Odontoloma pygidiale,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Odontoloma,pygidiale,,,,"Peringuey, 1901",Least Concern,,3.1,Unknown,Global,,
219,528363,137635,Deltochilum batesi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Deltochilum,batesi,,,,"Paulian, 1938",Least Concern,,3.1,Unknown,Global,,
220,528420,137639,Ontherus hadros,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ontherus,hadros,,,,"Génier, 1996",Vulnerable,D2,3.1,Unknown,Global,,
221,528448,137641,Macroderes endroedyi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Macroderes,endroedyi,,,,"Frolov &amp; Scholtz, 2004",Near Threatened,,3.1,Unknown,Global,,
222,528476,137643,Onitis obscurus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onitis,obscurus,,,,"Lansberge, 1886",Least Concern,,3.1,Unknown,Global,,
223,528490,137644,Canthon helleri,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,helleri,,,,"Schmidt, 1922",Data Deficient,,3.1,Unknown,Global,,
224,528504,137645,Lepanus politus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Lepanus,politus,,,,"Carter, 1936",Least Concern,,3.1,Unknown,Global,,
225,528518,137646,Proagoderus extensus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Proagoderus,extensus,,,,"(Harold, 1878)",Least Concern,,3.1,Unknown,Global,,
226,528583,137648,Frankenbergerius nitidus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Frankenbergerius,nitidus,,,,"Frolov &amp; Scholtz, 2005",Data Deficient,,3.1,Unknown,Global,,
227,528639,137652,Scarabaeus rixosus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Scarabaeus,rixosus,,,,"Peringuey, 1901",Data Deficient,,3.1,Unknown,Global,,
228,528667,137654,Canthidium magnum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,magnum,,,,"Harold, 1871",Data Deficient,,3.1,Unknown,Global,,
229,528765,137656,Canthidium flavum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,flavum,,,,"Balthasar, 1939",Data Deficient,,3.1,Unknown,Global,,
230,528801,137659,Anomiopus birai,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Anomiopus,birai,,,,"Canhedo, 2006",Data Deficient,,3.1,Unknown,Global,,
231,528815,137660,Ateuchus ambiguus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ateuchus,ambiguus,,,,"Martinez &amp; Martinez, 1990",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global,,
232,528843,137662,Uroxys lojanus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Uroxys,lojanus,,,,"Arrow, 1933",Data Deficient,,3.1,Unknown,Global,,
233,528857,137663,Ontherus erosioides,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ontherus,erosioides,,,,"Luederwaldt, 1930",Least Concern,,3.1,Unknown,Global,,
234,528871,137664,Onitis robustus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onitis,robustus,,,,"Boheman, 1857",Least Concern,,3.1,Unknown,Global,,
235,528899,137666,Canthon heyrovskyi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,heyrovskyi,,,,"Balthasar, 1939",Least Concern,,3.1,Unknown,Global,,
236,528913,137667,Holocephalus sculptus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Holocephalus,sculptus,,,,"(Gillet, 1907)",Near Threatened,,3.1,Unknown,Global,,
237,528983,137672,Onthophagus bindaree,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,bindaree,,,,"Storey &amp; Weir, 1990",Data Deficient,,3.1,Unknown,Global,,
238,529025,137675,Caccobius nigritulus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Caccobius,nigritulus,,,,"Klug, 1855",Least Concern,,3.1,Unknown,Global,,
239,529039,137676,Liatongus arrowi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Liatongus,arrowi,,,,"Boucomont, 1921",Least Concern,,3.1,Unknown,Global,,
240,529053,137677,Gromphas aeruginosa,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Gromphas,aeruginosa,,,,"(Perty, 1830)",Least Concern,,3.1,Unknown,Global,,
241,529095,137680,Odontoloma endroedyi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Odontoloma,endroedyi,,,,"Howden &amp; Scholtz, 1987",Least Concern,,3.1,Unknown,Global,,
242,529109,137681,Onthophagus lemekensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,lemekensis,,,,"D'Orbigny, 1915",Least Concern,,3.1,Unknown,Global,,
243,529165,137685,Caccobius cavatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Caccobius,cavatus,,,,"D'Orbigny, 1908",Least Concern,,3.1,Unknown,Global,,
244,529210,137687,Onthophagus falculatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,falculatus,,,,"Boucomont, 1914",Data Deficient,,3.1,Unknown,Global,,
245,529224,137688,Onthophagus pseudovirens,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,pseudovirens,,,,"D'Orbigny, 1913",Data Deficient,,3.1,Unknown,Global,,
246,529288,137693,Coprophanaeus ohausi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Coprophanaeus,ohausi,,,,"(Felsche, 1911)",Least Concern,,3.1,Unknown,Global,,
247,529316,137695,Onthophagus hippopotamus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,hippopotamus,,,,"Harold, 1869",Near Threatened,,3.1,Unknown,Global,,
